iteration,wasserstein_distance,generator_loss,jsd_estimate
0.0,,0.8130236268043518,-1.4606883525848389
10.0,,1.9199023246765137,-0.47706079483032227
20.0,,2.501573085784912,-0.23285171389579773
30.0,,3.023925304412842,-0.15143492817878723
40.0,,3.31689190864563,-0.10700201243162155
50.0,,3.555304527282715,-0.08190713077783585
60.0,,3.7878081798553467,-0.06704019010066986
70.0,,4.010666847229004,-0.05795317888259888
80.0,,4.306828498840332,-0.04215259850025177
90.0,,4.549208164215088,-0.03680077940225601
100.0,,4.678791522979736,-0.026961274445056915
110.0,,4.694795608520508,-0.026614654809236526
120.0,,4.72971773147583,-0.02430729568004608
130.0,,4.809332370758057,-0.02289402484893799
140.0,,4.907547950744629,-0.020246457308530807
150.0,,4.940637111663818,-0.018048368394374847
160.0,,5.1461286544799805,-0.016323620453476906
170.0,,5.329606533050537,-0.015123597346246243
180.0,,5.43198823928833,-0.01259562000632286
190.0,,5.501373291015625,-0.013008330017328262
200.0,,5.727838039398193,-0.01061091385781765
210.0,,5.7594895362854,-0.012325186282396317
220.0,,5.650671482086182,-0.013424335047602654
230.0,,5.73237419128418,-0.011067500337958336
240.0,,5.738133430480957,-0.012467378750443459
250.0,,5.922085285186768,-0.010427652858197689
260.0,,6.002816200256348,-0.008813793770968914
270.0,,6.1178789138793945,-0.008750027045607567
280.0,,5.98306941986084,-0.00934208557009697
290.0,,6.051177024841309,-0.010314209386706352
300.0,,6.04747200012207,-0.010261064395308495
310.0,,6.130650997161865,-0.008531013503670692
320.0,,6.223183631896973,-0.00806850753724575
330.0,,6.224720478057861,-0.007967367768287659
340.0,,6.258007049560547,-0.007836286909878254
350.0,,6.380630016326904,-0.006175286136567593
360.0,,6.472524166107178,-0.005880509968847036
370.0,,6.532107353210449,-0.00519159808754921
380.0,,6.465725421905518,-0.005389929749071598
390.0,,6.491552352905273,-0.005770037416368723
400.0,,6.533199310302734,-0.0062795160338282585
410.0,,6.554163455963135,-0.005537092685699463
420.0,,6.496058940887451,-0.006001634988933802
430.0,,6.5695481300354,-0.005299842916429043
440.0,,6.528853893280029,-0.004835609346628189
450.0,,6.508204460144043,-0.004813014063984156
460.0,,6.480658054351807,-0.0045372238382697105
470.0,,6.404033660888672,-0.004958346486091614
480.0,,6.457422733306885,-0.0042487867176532745
490.0,,6.476161003112793,-0.004505077376961708
500.0,,6.476202964782715,-0.004704164806753397
510.0,,6.618687629699707,-0.0038624475710093975
520.0,,6.691286563873291,-0.004274855367839336
530.0,,6.760696887969971,-0.004165600519627333
540.0,,6.889720439910889,-0.004255540668964386
550.0,,6.6825385093688965,-0.004443695768713951
560.0,,6.63371467590332,-0.0038612578064203262
570.0,,6.584200859069824,-0.003897347953170538
580.0,,6.74248743057251,-0.004127216059714556
590.0,,6.798117637634277,-0.0036159493029117584
600.0,,6.8322978019714355,-0.0031356913968920708
610.0,,6.781706809997559,-0.003159666433930397
620.0,,6.758917331695557,-0.0029134233482182026
630.0,,6.757381916046143,-0.0027220179326832294
640.0,,6.798333644866943,-0.0027749454602599144
650.0,,6.739838600158691,-0.0027765012346208096
660.0,,6.492429733276367,-0.0034335872624069452
670.0,,6.309368133544922,-0.003671200480312109
680.0,,6.55025577545166,-0.0031205436680465937
690.0,,6.635257244110107,-0.0025683746207505465
700.0,,6.825480937957764,-0.0022949508856981993
710.0,,6.875980854034424,-0.0020310417748987675
720.0,,6.888050556182861,-0.0018596488516777754
730.0,,6.947281360626221,-0.00181283475831151
740.0,,7.002585411071777,-0.0017026558052748442
750.0,,7.048314571380615,-0.0018665329553186893
760.0,,6.8731865882873535,-0.001938823377713561
770.0,,6.78891134262085,-0.0024785383138805628
780.0,,6.683767318725586,-0.002670091111212969
790.0,,6.801364421844482,-0.0026384489610791206
800.0,,6.854028224945068,-0.002467499580234289
810.0,,6.907912731170654,-0.0024742980021983385
820.0,,6.905275821685791,-0.0026277354918420315
830.0,,6.88156270980835,-0.0033759535290300846
840.0,,6.929731369018555,-0.0029266411438584328
850.0,,6.957045078277588,-0.0028192296158522367
860.0,,7.083533763885498,-0.0025052602868527174
870.0,,7.0258893966674805,-0.0028067193925380707
880.0,,6.922985076904297,-0.002933923155069351
890.0,,6.955307960510254,-0.0033783228136599064
900.0,,7.072541236877441,-0.002622623462229967
910.0,,6.9239630699157715,-0.003130603116005659
920.0,,7.119476795196533,-0.0023934911005198956
930.0,,7.147192001342773,-0.0027030454948544502
940.0,,7.173368453979492,-0.0026734760031104088
