iteration,wasserstein_distance,generator_loss,jsd_estimate
0.0,,0.6879004836082458,-1.384021282196045
10.0,,1.0445704460144043,-1.120224118232727
20.0,,1.8332473039627075,-0.7082271575927734
30.0,,2.5396714210510254,-0.38932323455810547
40.0,,2.774351119995117,-0.2833426594734192
50.0,,2.545525074005127,-0.4711686670780182
60.0,,2.5019371509552,-0.4701260030269623
70.0,,1.992931842803955,-0.7255859375
80.0,,1.536437749862671,-1.0163151025772095
90.0,,1.7395435571670532,-0.8549663424491882
100.0,,2.086570978164673,-0.7401418685913086
110.0,,2.1066606044769287,-0.6716181039810181
120.0,,2.1229732036590576,-0.5680502653121948
130.0,,2.3127286434173584,-0.4939849376678467
140.0,,2.3834941387176514,-0.5325144529342651
150.0,,2.7228355407714844,-0.44588226079940796
160.0,,2.727550983428955,-0.3892066478729248
170.0,,2.9545631408691406,-0.3722454607486725
180.0,,3.120887517929077,-0.42150962352752686
190.0,,2.60209584236145,-0.50498366355896
200.0,,3.4197280406951904,-0.48849841952323914
210.0,,2.9897000789642334,-0.4691193699836731
220.0,,3.1434826850891113,-0.3416954278945923
230.0,,3.1033143997192383,-0.44365423917770386
240.0,,3.2968790531158447,-0.447953999042511
250.0,,3.5702128410339355,-0.5473819971084595
260.0,,3.5712127685546875,-0.4949747920036316
270.0,,3.6181111335754395,-0.4460330009460449
280.0,,3.8004672527313232,-0.5748869180679321
290.0,,3.971787929534912,-0.38408422470092773
300.0,,3.662921667098999,-0.42256009578704834
310.0,,3.760589122772217,-0.4602721929550171
320.0,,3.907043933868408,-0.38173437118530273
330.0,,4.171439170837402,-0.3557879328727722
340.0,,4.267599582672119,-0.3362829387187958
350.0,,3.732682228088379,-0.36570268869400024
360.0,,3.7237472534179688,-0.22925104200839996
370.0,,3.9671504497528076,-0.3562453091144562
380.0,,4.148189067840576,-0.27107489109039307
390.0,,4.501844882965088,-0.2551777958869934
400.0,,4.391531944274902,-0.2747013568878174
410.0,,4.409233570098877,-0.22146806120872498
420.0,,4.418407440185547,-0.19541577994823456
430.0,,4.523814678192139,-0.16529683768749237
440.0,,4.833851337432861,-0.15894539654254913
450.0,,4.845800399780273,-0.15605083107948303
460.0,,4.548519134521484,-0.17001941800117493
470.0,,4.847640037536621,-0.12708601355552673
480.0,,4.6805572509765625,-0.14817404747009277
490.0,,4.789286136627197,-0.12898412346839905
500.0,,4.226167678833008,-0.18978986144065857
510.0,,4.669487953186035,-0.18457692861557007
520.0,,4.517306327819824,-0.10671944916248322
530.0,,4.724300861358643,-0.14847546815872192
540.0,,4.847116470336914,-0.10422593355178833
550.0,,4.373863697052002,-0.13318197429180145
560.0,,4.73786735534668,-0.09569789469242096
570.0,,5.023359775543213,-0.10911005735397339
580.0,,4.9525837898254395,-0.12333475053310394
590.0,,5.070842266082764,-0.1037001982331276
600.0,,5.05051326751709,-0.12342226505279541
610.0,,4.928801536560059,-0.14244720339775085
620.0,,5.221848487854004,-0.14828543365001678
630.0,,5.132479667663574,-0.10978293418884277
640.0,,5.398744583129883,-0.20823991298675537
650.0,,5.144879341125488,-0.09782280027866364
660.0,,5.251033782958984,-0.06955290585756302
670.0,,5.019521713256836,-0.10959784686565399
680.0,,5.023659706115723,-0.11038579791784286
690.0,,5.100067138671875,-0.11940819025039673
700.0,,5.514355182647705,-0.04158902168273926
710.0,,5.434515953063965,-0.0717208981513977
720.0,,5.366081237792969,-0.06690244376659393
730.0,,5.394353866577148,-0.03808624669909477
740.0,,5.37680721282959,-0.04505925625562668
750.0,,5.4280900955200195,-0.09556247293949127
760.0,,5.702511310577393,-0.037489153444767
770.0,,5.098301887512207,-0.07772013545036316
780.0,,5.405843734741211,-0.07601139694452286
790.0,,5.209683418273926,-0.07328278571367264
800.0,,5.288398742675781,-0.07604698091745377
810.0,,5.292020320892334,-0.040424756705760956
820.0,,4.982381820678711,-0.032310061156749725
830.0,,5.18611478805542,-0.05819477140903473
840.0,,5.190134048461914,-0.04069697856903076
850.0,,5.178170680999756,-0.054783664643764496
860.0,,5.641450881958008,-0.07586371898651123
870.0,,5.839635848999023,-0.05073294788599014
880.0,,6.290186882019043,-0.04325716570019722
890.0,,5.891732692718506,-0.044111140072345734
900.0,,5.761411666870117,-0.06135272979736328
910.0,,5.230093955993652,-0.07756328582763672
920.0,,5.458966255187988,-0.09932360798120499
930.0,,6.078967094421387,-0.08463233709335327
940.0,,5.75221586227417,-0.06967388838529587
950.0,,5.47066068649292,-0.05181434750556946
960.0,,5.480786323547363,-0.06093370541930199
970.0,,6.021203994750977,-0.05568419396877289
980.0,,5.650905609130859,-0.07138648629188538
990.0,,5.653110980987549,-0.03755120560526848
1000.0,,6.126064300537109,-0.05796981602907181
1010.0,,5.625082015991211,-0.05170898884534836
1020.0,,5.619275093078613,-0.049547284841537476
1030.0,,5.396834373474121,-0.06711737811565399
1040.0,,5.432650089263916,-0.040967218577861786
1050.0,,5.343976020812988,-0.04567570984363556
1060.0,,5.9927239418029785,-0.037373483180999756
1070.0,,5.646407604217529,-0.034501031041145325
1080.0,,6.07056188583374,-0.14211438596248627
1090.0,,6.287826061248779,-0.10077653080224991
1100.0,,5.709589958190918,-0.025435812771320343
1110.0,,5.812836170196533,-0.04813771694898605
1120.0,,6.17765474319458,-0.047219548374414444
1130.0,,6.465278625488281,-0.08582764863967896
1140.0,,7.411879062652588,-0.0782075747847557
1150.0,,6.104267120361328,-0.033051520586013794
1160.0,,6.241089344024658,-0.03642677888274193
1170.0,,6.3039937019348145,-0.0369863361120224
1180.0,,6.329957008361816,-0.06841567158699036
1190.0,,6.58270788192749,-0.0575016587972641
1200.0,,6.19434928894043,-0.01702762022614479
1210.0,,6.07666015625,-0.05005203187465668
1220.0,,5.879680633544922,-0.09368250519037247
1230.0,,6.004429817199707,-0.05503813922405243
1240.0,,6.190409183502197,-0.025729695335030556
1250.0,,6.799130439758301,-0.041716527193784714
1260.0,,6.387105941772461,-0.07321745902299881
1270.0,,6.8661603927612305,-0.019497733563184738
1280.0,,7.1122517585754395,-0.020175224170088768
1290.0,,6.777909278869629,-0.03329372778534889
1300.0,,6.415678977966309,-0.024917855858802795
1310.0,,6.462941646575928,-0.07246948033571243
1320.0,,6.344686508178711,-0.05051996931433678
1330.0,,7.054128646850586,-0.015154454857110977
1340.0,,6.775488376617432,-0.05272987112402916
1350.0,,6.748860836029053,-0.07697653770446777
1360.0,,6.822824478149414,-0.03949211537837982
1370.0,,7.362905502319336,-0.04674264416098595
1380.0,,6.999256134033203,-0.026634590700268745
1390.0,,5.785289764404297,-0.03947986662387848
1400.0,,6.860616207122803,-0.03822080045938492
1410.0,,6.583862781524658,-0.029001295566558838
1420.0,,6.102323055267334,-0.037124283611774445
1430.0,,6.44447660446167,-0.03838171064853668
1440.0,,6.570374965667725,-0.02027919515967369
1450.0,,7.557513236999512,-0.07089044898748398
1460.0,,6.35528564453125,-0.03571881726384163
1470.0,,5.900057792663574,-0.06717934459447861
1480.0,,6.8030571937561035,-0.029560834169387817
1490.0,,6.288896560668945,-0.06747497618198395
1500.0,,7.188930988311768,-0.03901705890893936
1510.0,,7.441354751586914,-0.029966160655021667
1520.0,,7.547323226928711,-0.0071653276681900024
1530.0,,7.378142356872559,-0.07679586112499237
1540.0,,6.526150703430176,-0.04252505302429199
1550.0,,6.387908458709717,-0.04279421269893646
1560.0,,6.287858486175537,-0.023135827854275703
1570.0,,6.493701457977295,-0.04237771034240723
1580.0,,5.8093414306640625,-0.03296662122011185
1590.0,,7.165581703186035,-0.052451323717832565
1600.0,,5.892605781555176,-0.0540740080177784
1610.0,,6.966952800750732,-0.0630362257361412
1620.0,,7.007269859313965,-0.019793830811977386
1630.0,,6.337700366973877,-0.06560487300157547
1640.0,,7.023860931396484,-0.025332361459732056
1650.0,,5.978977203369141,-0.041979964822530746
1660.0,,6.719159126281738,-0.03334099054336548
1670.0,,6.617608547210693,-0.01990407332777977
1680.0,,6.362497329711914,-0.045524388551712036
1690.0,,6.740537166595459,-0.02496478147804737
1700.0,,6.569549083709717,-0.01655612513422966
1710.0,,6.673022747039795,-0.03504109010100365
1720.0,,6.860818386077881,-0.051267899572849274
1730.0,,7.599148273468018,-0.013645346276462078
1740.0,,6.73184871673584,-0.0235134307295084
1750.0,,6.9956817626953125,-0.029770109802484512
1760.0,,6.597417831420898,-0.06647254526615143
1770.0,,6.429415225982666,-0.0754537284374237
1780.0,,8.417356491088867,-0.0814589411020279
1790.0,,6.996504306793213,-0.006926264613866806
1800.0,,8.030167579650879,-0.004358571954071522
1810.0,,6.848940372467041,-0.06541202962398529
1820.0,,5.968069076538086,-0.06256747990846634
1830.0,,5.855109214782715,-0.03560277819633484
1840.0,,6.993259906768799,-0.011746988631784916
1850.0,,7.37776517868042,-0.009831257164478302
1860.0,,5.34760046005249,-0.08463922888040543
1870.0,,7.433577060699463,-0.05684088170528412
1880.0,,7.716484546661377,-0.05740126222372055
1890.0,,6.56281042098999,-0.05916240066289902
1900.0,,6.3420915603637695,-0.06984297186136246
1910.0,,6.416454792022705,-0.08163949102163315
1920.0,,6.541775703430176,-0.060621462762355804
1930.0,,5.783565044403076,-0.06193716078996658
1940.0,,6.403871059417725,-0.03782922402024269
1950.0,,6.868397235870361,-0.032694969326257706
1960.0,,7.178072452545166,-0.03272603452205658
1970.0,,6.433411598205566,-0.05380839854478836
1980.0,,6.419930458068848,-0.01787366345524788
1990.0,,6.7614874839782715,-0.04410950466990471
2000.0,,6.462625503540039,-0.009048759937286377
2010.0,,7.735870361328125,-0.018026212230324745
2020.0,,7.3128509521484375,-0.009558185003697872
2030.0,,9.869484901428223,-0.12316685169935226
2040.0,,8.365499496459961,-0.01957862079143524
2050.0,,8.24451732635498,-0.0859123170375824
2060.0,,8.879684448242188,-0.012885432690382004
2070.0,,7.986424922943115,-0.04797523468732834
2080.0,,7.871511459350586,-0.03278282284736633
2090.0,,7.773804664611816,-0.04433015361428261
2100.0,,7.275757789611816,-0.04539351537823677
2110.0,,6.348130226135254,-0.03347878158092499
2120.0,,6.732686519622803,-0.011571395210921764
2130.0,,7.525795936584473,-0.03396441414952278
2140.0,,7.278833866119385,-0.06500613689422607
2150.0,,8.595606803894043,-0.06839071214199066
2160.0,,6.112710952758789,-0.09688632935285568
2170.0,,7.687615871429443,-0.034019581973552704
2180.0,,7.014533519744873,-0.01440698653459549
2190.0,,6.633815288543701,-0.05817554518580437
2200.0,,6.480813980102539,-0.03049401566386223
2210.0,,6.190882682800293,-0.0114023108035326
2220.0,,6.755371570587158,-0.02139219082891941
2230.0,,6.938910961151123,-0.023465678095817566
2240.0,,7.775976181030273,-0.02493334747850895
2250.0,,7.115935802459717,-0.023278359323740005
2260.0,,7.073321342468262,-0.018364468589425087
2270.0,,7.302813529968262,-0.00923650711774826
2280.0,,7.850273609161377,-0.00455997372046113
2290.0,,7.952852725982666,-0.00869930349290371
2300.0,,6.367435455322266,-0.016749147325754166
2310.0,,7.943483352661133,-0.061692867428064346
2320.0,,7.731351852416992,-0.02922130562365055
2330.0,,7.922137260437012,-0.010080923326313496
2340.0,,7.81751823425293,-0.008502121083438396
2350.0,,8.16325855255127,-0.04120774194598198
