iteration,vae_loss
0.0,181.38218688964844
10.0,179.80491638183594
20.0,155.03109741210938
30.0,145.27444458007812
40.0,133.54269409179688
50.0,130.98886108398438
60.0,125.9351577758789
70.0,108.50656127929688
80.0,111.28946685791016
90.0,112.89070129394531
100.0,108.59329223632812
110.0,107.5537338256836
120.0,100.49087524414062
130.0,100.2745361328125
140.0,96.01854705810547
150.0,106.06805419921875
160.0,98.95760345458984
170.0,100.3423843383789
180.0,99.11570739746094
190.0,93.38716125488281
200.0,95.91248321533203
210.0,99.38223266601562
220.0,98.83548736572266
230.0,94.57958221435547
240.0,88.13644409179688
250.0,87.72785949707031
260.0,89.78695678710938
270.0,91.7899398803711
280.0,84.49270629882812
290.0,88.87989044189453
300.0,96.83124542236328
310.0,85.7479019165039
320.0,89.35784912109375
330.0,84.20913696289062
340.0,81.78816223144531
350.0,84.21519470214844
360.0,82.91455078125
370.0,82.94888305664062
380.0,83.55513763427734
390.0,84.67610931396484
400.0,80.7629623413086
410.0,86.9256591796875
420.0,81.17674255371094
430.0,85.01888275146484
440.0,81.80010223388672
450.0,87.11561584472656
460.0,82.98448944091797
470.0,77.8665771484375
480.0,87.42567443847656
490.0,82.48080444335938
500.0,82.25494384765625
510.0,83.51030731201172
520.0,77.7605209350586
530.0,79.38471984863281
540.0,81.8603515625
550.0,79.567626953125
560.0,84.93991088867188
570.0,87.0492172241211
580.0,83.48125457763672
590.0,76.8974838256836
600.0,83.15872192382812
610.0,82.70606231689453
620.0,86.57917022705078
630.0,81.14405822753906
640.0,81.56143188476562
650.0,82.58208465576172
660.0,80.5189208984375
670.0,80.03278350830078
680.0,79.6742172241211
690.0,85.88833618164062
700.0,86.73596954345703
710.0,79.8764419555664
720.0,79.81869506835938
730.0,77.97563171386719
740.0,79.31065368652344
750.0,81.67266845703125
760.0,81.96834564208984
770.0,81.49250793457031
780.0,81.0553207397461
790.0,83.8434829711914
800.0,82.88447570800781
810.0,78.88471221923828
820.0,77.5177230834961
830.0,85.21055603027344
840.0,78.9207992553711
850.0,83.30840301513672
860.0,79.26639556884766
870.0,90.7528305053711
880.0,72.4325942993164
890.0,79.26898193359375
900.0,82.3416519165039
910.0,80.93540954589844
920.0,79.33621978759766
930.0,78.62757873535156
940.0,79.09037780761719
950.0,79.85160827636719
960.0,79.30963134765625
970.0,80.04124450683594
980.0,76.18870544433594
990.0,75.40331268310547
1000.0,78.98947143554688
1010.0,78.4072036743164
1020.0,80.98163604736328
1030.0,80.98458862304688
1040.0,77.78822326660156
1050.0,84.01326751708984
1060.0,79.2634506225586
1070.0,81.8464126586914
1080.0,79.16475677490234
1090.0,81.3707504272461
1100.0,78.58306884765625
1110.0,81.31315612792969
1120.0,78.75543212890625
1130.0,79.57353973388672
1140.0,78.84760284423828
1150.0,82.17507934570312
1160.0,79.10408020019531
1170.0,79.8669204711914
1180.0,81.68690490722656
1190.0,77.43746185302734
1200.0,80.8896484375
1210.0,79.14410400390625
1220.0,83.43873596191406
1230.0,80.50471496582031
1240.0,79.64629364013672
1250.0,82.66089630126953
1260.0,74.03054809570312
1270.0,78.30719757080078
1280.0,77.37203979492188
1290.0,76.99240112304688
1300.0,86.60733032226562
1310.0,75.59260559082031
1320.0,76.07400512695312
1330.0,78.7430191040039
1340.0,77.6004638671875
1350.0,77.8653793334961
1360.0,78.2779541015625
1370.0,82.61375427246094
1380.0,79.3235855102539
1390.0,75.60063171386719
1400.0,75.35724639892578
1410.0,79.15009307861328
1420.0,81.15754699707031
1430.0,76.38484191894531
1440.0,79.05868530273438
1450.0,79.75804901123047
1460.0,78.6192398071289
1470.0,76.60215759277344
1480.0,78.61448669433594
1490.0,78.09282684326172
1500.0,73.13176727294922
1510.0,77.7979736328125
1520.0,84.1590576171875
1530.0,75.6608657836914
1540.0,82.42798614501953
1550.0,77.23863220214844
1560.0,82.72543334960938
1570.0,73.529541015625
1580.0,75.06183624267578
1590.0,77.23599243164062
1600.0,78.49403381347656
1610.0,80.67095184326172
1620.0,80.13764953613281
1630.0,80.26895141601562
1640.0,81.01616668701172
1650.0,77.57232666015625
1660.0,74.65640258789062
1670.0,78.86143493652344
1680.0,78.54175567626953
1690.0,80.50341796875
1700.0,77.16631317138672
1710.0,79.83861541748047
1720.0,75.81483459472656
1730.0,77.05715942382812
1740.0,79.69341278076172
1750.0,76.104248046875
1760.0,77.42261505126953
1770.0,78.42935180664062
1780.0,74.53640747070312
1790.0,80.78348541259766
1800.0,83.25465393066406
1810.0,82.32181549072266
1820.0,79.42424011230469
1830.0,82.40369415283203
1840.0,79.27154541015625
1850.0,78.9294662475586
1860.0,74.88932037353516
1870.0,76.79240417480469
1880.0,79.50941467285156
1890.0,76.21431732177734
1900.0,75.91584777832031
1910.0,77.70621490478516
1920.0,77.181640625
1930.0,77.7128677368164
1940.0,78.0489730834961
1950.0,81.17354583740234
1960.0,75.58969116210938
1970.0,74.9535140991211
1980.0,78.07624816894531
1990.0,77.46573638916016
2000.0,77.2803726196289
2010.0,76.23728942871094
2020.0,75.44844055175781
2030.0,74.65451049804688
2040.0,75.32573699951172
2050.0,79.9363021850586
2060.0,76.01490020751953
2070.0,79.27545928955078
2080.0,74.319091796875
2090.0,75.30368041992188
2100.0,78.88797760009766
2110.0,80.55277252197266
2120.0,75.90181732177734
2130.0,81.3760757446289
2140.0,72.54002380371094
2150.0,77.24983215332031
2160.0,75.3006591796875
2170.0,80.63726806640625
2180.0,77.67416381835938
2190.0,78.05758666992188
2200.0,75.1474380493164
2210.0,72.42601776123047
2220.0,77.42332458496094
2230.0,79.38485717773438
2240.0,72.96786499023438
2250.0,77.33720397949219
2260.0,81.45121002197266
2270.0,76.18526458740234
2280.0,72.31900787353516
2290.0,76.1073226928711
2300.0,75.94171905517578
2310.0,76.90409851074219
2320.0,75.45425415039062
2330.0,78.34410858154297
2340.0,78.40753173828125
2350.0,73.72315979003906
2360.0,76.7391586303711
2370.0,73.82160949707031
2380.0,76.3258285522461
2390.0,80.56327819824219
2400.0,74.85258483886719
2410.0,77.09668731689453
2420.0,76.3205795288086
2430.0,75.97420501708984
2440.0,73.02993774414062
2450.0,80.44708251953125
2460.0,79.31645965576172
2470.0,75.8086166381836
2480.0,76.18799591064453
2490.0,80.52214813232422
2500.0,78.5097427368164
2510.0,78.56121063232422
2520.0,76.40770721435547
2530.0,79.54743194580078
2540.0,79.05780792236328
2550.0,78.24310302734375
2560.0,74.03569793701172
2570.0,78.57301330566406
2580.0,78.77217864990234
2590.0,81.3418960571289
2600.0,77.45387268066406
2610.0,78.61380767822266
2620.0,80.74105072021484
2630.0,75.72908782958984
2640.0,75.76685333251953
2650.0,82.2166748046875
2660.0,77.76138305664062
2670.0,73.9896240234375
2680.0,73.91848754882812
2690.0,76.19523620605469
2700.0,75.0835189819336
2710.0,75.90707397460938
2720.0,78.36463928222656
2730.0,75.20845794677734
2740.0,75.97412109375
2750.0,75.57830810546875
2760.0,77.17373657226562
2770.0,80.85557556152344
2780.0,77.40990447998047
2790.0,76.57811737060547
2800.0,73.22750854492188
2810.0,71.6745376586914
2820.0,77.31729888916016
2830.0,72.39559173583984
2840.0,80.60737609863281
2850.0,78.4678726196289
2860.0,81.95420837402344
2870.0,75.48265838623047
2880.0,77.32964324951172
2890.0,75.62954711914062
2900.0,75.75055694580078
2910.0,79.95922088623047
2920.0,76.7934341430664
2930.0,78.1950454711914
2940.0,78.68217468261719
2950.0,72.35621643066406
2960.0,75.37085723876953
2970.0,76.65950012207031
2980.0,79.20421600341797
2990.0,74.2850112915039
3000.0,78.30247497558594
3010.0,75.47249603271484
3020.0,72.98657989501953
3030.0,78.34632873535156
3040.0,80.88629150390625
3050.0,82.02781677246094
3060.0,77.8839111328125
3070.0,80.66787719726562
3080.0,79.54008483886719
3090.0,77.52511596679688
3100.0,80.34623718261719
3110.0,78.10121154785156
3120.0,76.82539367675781
3130.0,72.67424774169922
3140.0,78.15677642822266
3150.0,80.84839630126953
3160.0,73.27128601074219
3170.0,71.74769592285156
3180.0,77.1673355102539
3190.0,74.86544799804688
3200.0,80.56990814208984
3210.0,73.56432342529297
3220.0,75.80998992919922
3230.0,71.09736633300781
3240.0,81.20619201660156
3250.0,75.42708587646484
3260.0,77.20333099365234
3270.0,82.41324615478516
3280.0,75.86636352539062
3290.0,80.67010498046875
3300.0,76.19339752197266
3310.0,75.0587387084961
3320.0,72.820068359375
3330.0,81.40009307861328
3340.0,76.44332122802734
3350.0,71.7507553100586
3360.0,77.08448028564453
3370.0,74.90611267089844
3380.0,76.16819763183594
3390.0,80.08010864257812
3400.0,74.54962921142578
3410.0,76.10198211669922
3420.0,76.9500961303711
3430.0,77.38528442382812
3440.0,77.06809997558594
3450.0,77.50224304199219
3460.0,72.9301986694336
3470.0,71.81481170654297
3480.0,78.21417999267578
3490.0,78.33966827392578
3500.0,79.1908950805664
3510.0,81.39391326904297
3520.0,74.82242584228516
3530.0,74.06208038330078
3540.0,76.76634216308594
3550.0,76.41734313964844
3560.0,76.97052001953125
3570.0,79.04641723632812
3580.0,74.1631088256836
3590.0,77.50991821289062
3600.0,77.67301940917969
3610.0,78.37848663330078
3620.0,76.39031219482422
3630.0,77.9533920288086
3640.0,76.43305206298828
3650.0,74.21638488769531
3660.0,81.38848876953125
3670.0,76.9253921508789
3680.0,72.41883087158203
3690.0,81.83389282226562
3700.0,76.6493911743164
3710.0,74.51246643066406
3720.0,75.9263916015625
3730.0,76.9901123046875
3740.0,76.42276000976562
3750.0,78.11076354980469
3760.0,76.0367202758789
3770.0,76.30083465576172
3780.0,76.38239288330078
3790.0,77.01585388183594
3800.0,75.46598815917969
3810.0,77.62494659423828
3820.0,77.71500396728516
3830.0,79.13346862792969
3840.0,78.6294937133789
3850.0,78.2704849243164
3860.0,79.06879425048828
3870.0,80.85210418701172
3880.0,73.22152709960938
3890.0,78.87711334228516
3900.0,73.42242431640625
3910.0,73.95764923095703
3920.0,76.52018737792969
3930.0,77.29421997070312
3940.0,76.43132781982422
3950.0,80.85549926757812
3960.0,72.89236450195312
3970.0,76.31171417236328
3980.0,80.77383422851562
3990.0,75.4608383178711
4000.0,76.3858413696289
4010.0,75.97000885009766
4020.0,76.42707824707031
4030.0,74.2009506225586
4040.0,78.46697235107422
4050.0,79.42958068847656
4060.0,78.82220458984375
4070.0,76.29474639892578
4080.0,74.42110443115234
4090.0,69.94266510009766
4100.0,75.20128631591797
4110.0,71.68832397460938
4120.0,77.82394409179688
4130.0,76.26305389404297
4140.0,73.9065170288086
4150.0,76.4463119506836
4160.0,71.44795227050781
4170.0,75.79972839355469
4180.0,76.03158569335938
4190.0,80.1350326538086
4200.0,78.83902740478516
4210.0,75.70458984375
4220.0,79.99324798583984
4230.0,76.19566345214844
4240.0,72.34502410888672
4250.0,80.0459213256836
4260.0,75.76336669921875
4270.0,78.46829986572266
4280.0,77.2239761352539
4290.0,72.62183380126953
4300.0,80.18778228759766
4310.0,75.84578704833984
4320.0,77.06381225585938
4330.0,76.3628158569336
4340.0,78.05096435546875
4350.0,79.80634307861328
4360.0,76.02903747558594
4370.0,80.50887298583984
4380.0,72.898193359375
4390.0,79.69110870361328
4400.0,76.79959106445312
4410.0,71.23292541503906
4420.0,80.49423217773438
4430.0,77.42794799804688
4440.0,82.6256332397461
4450.0,76.74606323242188
4460.0,76.12017059326172
4470.0,73.99169158935547
4480.0,74.76478576660156
4490.0,80.58373260498047
4500.0,75.2555923461914
4510.0,73.17407989501953
4520.0,82.58019256591797
4530.0,73.67578887939453
4540.0,71.47221374511719
4550.0,76.38307189941406
4560.0,76.35247039794922
4570.0,78.95244598388672
4580.0,79.18057250976562
4590.0,76.04202270507812
4600.0,73.49046325683594
4610.0,76.32378387451172
4620.0,76.62797546386719
4630.0,85.49503326416016
4640.0,75.956298828125
4650.0,74.37883758544922
4660.0,76.30543518066406
4670.0,76.7133560180664
4680.0,75.02571105957031
4690.0,72.66161346435547
4700.0,73.58109283447266
4710.0,75.73809051513672
4720.0,77.86335754394531
4730.0,75.20331573486328
4740.0,75.596923828125
4750.0,77.49125671386719
4760.0,73.68426513671875
4770.0,76.63931274414062
4780.0,79.91567993164062
4790.0,75.8695297241211
4800.0,74.93499755859375
4810.0,72.15839385986328
4820.0,77.52391052246094
4830.0,74.77596282958984
4840.0,81.44432830810547
4850.0,76.5345687866211
4860.0,77.60655975341797
4870.0,76.3320541381836
4880.0,76.38664245605469
4890.0,73.3944091796875
4900.0,75.31735229492188
4910.0,75.79145812988281
4920.0,79.00477600097656
4930.0,75.37284088134766
4940.0,81.7247543334961
4950.0,76.32823181152344
4960.0,80.07365417480469
4970.0,76.47516632080078
