iteration,vae_loss
0.0,198.2659454345703
10.0,190.60623168945312
20.0,208.27638244628906
30.0,191.82301330566406
40.0,177.528564453125
50.0,164.8988800048828
60.0,158.29196166992188
70.0,149.7700958251953
80.0,153.23948669433594
90.0,138.58021545410156
100.0,139.22410583496094
110.0,147.96533203125
120.0,147.6859130859375
130.0,144.2262725830078
140.0,131.6490020751953
150.0,145.2284393310547
160.0,146.43077087402344
170.0,140.37216186523438
180.0,142.35684204101562
190.0,136.06402587890625
200.0,139.70896911621094
210.0,133.60440063476562
220.0,130.32569885253906
230.0,132.3870391845703
240.0,138.88275146484375
250.0,134.95028686523438
260.0,133.7156982421875
270.0,136.6666259765625
280.0,132.28919982910156
290.0,132.51158142089844
300.0,131.29815673828125
310.0,125.43628692626953
320.0,124.35647583007812
330.0,123.77753448486328
340.0,119.5936279296875
350.0,117.8484115600586
360.0,134.55438232421875
370.0,123.87332916259766
380.0,115.63289642333984
390.0,131.46070861816406
400.0,122.35725402832031
410.0,124.89728546142578
420.0,118.69786834716797
430.0,116.66213989257812
440.0,127.20881652832031
450.0,121.53446197509766
460.0,123.65421295166016
470.0,114.911376953125
480.0,112.64031982421875
490.0,109.78475189208984
500.0,114.69050598144531
510.0,114.89539337158203
520.0,125.5216064453125
530.0,123.44779205322266
540.0,114.81034088134766
550.0,121.58819580078125
560.0,116.13536834716797
570.0,116.55867004394531
580.0,121.04178619384766
590.0,115.95369720458984
600.0,122.67265319824219
610.0,121.71118927001953
620.0,119.49504852294922
630.0,113.76220703125
640.0,109.17530822753906
650.0,114.1694107055664
660.0,105.72677612304688
670.0,108.87580108642578
680.0,117.03695678710938
690.0,126.54476928710938
700.0,116.72669982910156
710.0,114.1218032836914
720.0,119.62509155273438
730.0,115.81261444091797
740.0,113.54924774169922
750.0,114.28459167480469
760.0,110.77770233154297
770.0,109.43128204345703
780.0,113.53252410888672
790.0,109.74454498291016
800.0,114.1806640625
810.0,110.79740142822266
820.0,117.95120239257812
830.0,112.34352111816406
840.0,121.65620422363281
850.0,113.67840576171875
860.0,122.2963638305664
870.0,119.3631362915039
880.0,116.6844711303711
890.0,113.5907974243164
900.0,122.81623077392578
910.0,112.8574447631836
920.0,108.45441436767578
930.0,123.10516357421875
940.0,109.65589141845703
950.0,111.2684097290039
960.0,113.39669036865234
970.0,118.05777740478516
980.0,116.98068237304688
990.0,110.65613555908203
1000.0,110.18994903564453
1010.0,104.32371520996094
1020.0,120.92810821533203
1030.0,123.28739929199219
1040.0,113.44496154785156
1050.0,111.85759735107422
1060.0,100.52722930908203
1070.0,108.8600845336914
1080.0,111.79734802246094
1090.0,118.85799407958984
1100.0,112.2274398803711
1110.0,115.38475036621094
1120.0,104.0799331665039
1130.0,117.28944396972656
1140.0,116.69650268554688
1150.0,104.99858856201172
1160.0,111.01846313476562
1170.0,109.99016571044922
1180.0,109.81611633300781
1190.0,117.54132080078125
1200.0,102.66646575927734
1210.0,103.89678955078125
1220.0,114.57752227783203
1230.0,114.97289276123047
1240.0,113.41908264160156
1250.0,108.07803344726562
1260.0,105.54753112792969
1270.0,110.11060333251953
1280.0,115.00624084472656
1290.0,112.66028594970703
1300.0,100.72167205810547
1310.0,108.65241241455078
1320.0,109.88945770263672
1330.0,98.77603912353516
1340.0,117.11488342285156
1350.0,108.17607116699219
1360.0,105.36170959472656
1370.0,113.96736907958984
1380.0,112.41814422607422
1390.0,117.48802947998047
1400.0,103.44178009033203
1410.0,110.16328430175781
1420.0,115.19953918457031
1430.0,102.67570495605469
1440.0,103.93450927734375
1450.0,114.97124481201172
1460.0,110.21513366699219
1470.0,101.0700454711914
1480.0,118.61324310302734
1490.0,113.09943389892578
1500.0,102.91265869140625
1510.0,114.29779052734375
1520.0,108.04239654541016
1530.0,112.52970123291016
1540.0,110.55439758300781
1550.0,111.1991958618164
1560.0,103.7626724243164
1570.0,103.92546844482422
1580.0,111.60009002685547
1590.0,109.41461181640625
1600.0,114.53556823730469
1610.0,101.58573913574219
1620.0,100.85029602050781
1630.0,107.43855285644531
1640.0,106.78688049316406
1650.0,101.30038452148438
1660.0,116.9190444946289
1670.0,104.10374450683594
1680.0,107.49810791015625
1690.0,111.3950424194336
1700.0,111.3916015625
1710.0,106.71595001220703
1720.0,106.27748107910156
1730.0,107.91075897216797
1740.0,101.62889862060547
1750.0,101.9803237915039
1760.0,111.9565200805664
1770.0,112.95720672607422
1780.0,97.99308013916016
1790.0,104.53108978271484
1800.0,109.46453094482422
1810.0,101.75540161132812
1820.0,104.27845764160156
1830.0,112.09444427490234
1840.0,114.50838470458984
1850.0,112.48109436035156
1860.0,110.06523895263672
1870.0,104.24901580810547
1880.0,116.58558654785156
1890.0,103.83806610107422
1900.0,100.18000793457031
1910.0,112.22351837158203
1920.0,110.6141128540039
1930.0,106.83842468261719
1940.0,105.58073425292969
1950.0,110.33977508544922
1960.0,102.71981811523438
1970.0,103.6100082397461
1980.0,109.77973937988281
1990.0,106.68294525146484
2000.0,111.77462005615234
2010.0,101.19307708740234
2020.0,106.23199462890625
2030.0,108.10414123535156
2040.0,103.37834930419922
2050.0,108.68763732910156
2060.0,108.13504028320312
2070.0,111.63590240478516
2080.0,109.14913940429688
2090.0,108.65262603759766
2100.0,107.57068634033203
2110.0,110.31074523925781
2120.0,109.60138702392578
2130.0,103.25900268554688
2140.0,110.39625549316406
2150.0,102.54590606689453
2160.0,105.38233947753906
2170.0,95.95915985107422
2180.0,104.0110855102539
2190.0,110.23314666748047
2200.0,109.86832427978516
2210.0,108.12432098388672
2220.0,108.41764831542969
2230.0,107.62263488769531
2240.0,103.19667053222656
2250.0,106.585693359375
2260.0,97.27715301513672
2270.0,112.36559295654297
2280.0,99.1445541381836
2290.0,108.56742858886719
2300.0,109.47608947753906
2310.0,103.73607635498047
2320.0,112.71994018554688
2330.0,109.8013916015625
2340.0,104.60206604003906
2350.0,103.5290756225586
2360.0,94.62952423095703
2370.0,101.74127197265625
2380.0,100.32666015625
2390.0,109.19834899902344
2400.0,104.43673706054688
2410.0,107.97883605957031
2420.0,104.75336456298828
2430.0,106.76535034179688
2440.0,98.26628875732422
2450.0,107.77725982666016
2460.0,107.19389343261719
2470.0,104.56578063964844
2480.0,101.90473937988281
2490.0,101.5383529663086
2500.0,110.64070892333984
2510.0,106.03901672363281
2520.0,104.45074462890625
2530.0,100.65340423583984
2540.0,104.03971099853516
2550.0,103.57579803466797
2560.0,104.40319061279297
2570.0,100.62098693847656
2580.0,105.50117492675781
2590.0,103.41693878173828
2600.0,108.23015594482422
2610.0,100.93946838378906
2620.0,98.87923431396484
2630.0,108.39244079589844
2640.0,114.36325073242188
2650.0,105.67528533935547
2660.0,98.89672088623047
2670.0,103.26464080810547
2680.0,100.13542938232422
2690.0,109.19454956054688
2700.0,101.8101806640625
2710.0,105.00798797607422
2720.0,100.46678161621094
2730.0,94.34004211425781
2740.0,102.72526550292969
2750.0,103.87610626220703
2760.0,101.29193878173828
2770.0,108.92677307128906
2780.0,107.65675354003906
2790.0,105.31852722167969
2800.0,94.44452667236328
2810.0,100.04060363769531
2820.0,105.56724548339844
2830.0,103.24771881103516
2840.0,102.03129577636719
2850.0,108.6758804321289
2860.0,105.16466522216797
2870.0,100.95481872558594
2880.0,107.4168930053711
2890.0,104.28377532958984
2900.0,99.33709716796875
2910.0,99.20687103271484
2920.0,105.8221664428711
2930.0,99.30674743652344
