iteration,wasserstein_distance,generator_loss,jsd_estimate
0.0,,0.719793975353241,-1.3880946636199951
10.0,,0.7534276247024536,-1.3538522720336914
20.0,,0.7838988900184631,-1.3303275108337402
30.0,,0.7575812935829163,-1.3323274850845337
40.0,,0.8056959509849548,-1.2611163854599
50.0,,0.9413070678710938,-1.125244379043579
60.0,,0.6858057975769043,-1.1182221174240112
70.0,,0.8522005677223206,-0.9803299307823181
80.0,,0.846830427646637,-0.9255914688110352
90.0,,1.2345880270004272,-0.742935061454773
100.0,,0.9787983298301697,-0.7296297550201416
110.0,,1.7051520347595215,-0.655659019947052
120.0,,1.6687684059143066,-0.5517128705978394
130.0,,1.7604056596755981,-0.9534620642662048
140.0,,1.4167002439498901,-0.5381749868392944
150.0,,2.370443344116211,-0.6492695808410645
160.0,,2.8666200637817383,-0.8664500713348389
170.0,,1.60566246509552,-0.7635865211486816
180.0,,1.411961317062378,-0.8983897566795349
190.0,,1.259913444519043,-0.8643711805343628
200.0,,1.9312798976898193,-1.014493465423584
210.0,,0.8775696158409119,-1.0219225883483887
220.0,,0.9828569293022156,-0.9501580595970154
230.0,,0.7132580876350403,-1.315976858139038
240.0,,2.0785155296325684,-1.0525249242782593
250.0,,0.9786074161529541,-0.9556610584259033
260.0,,1.3353872299194336,-0.9645912647247314
270.0,,0.8960874676704407,-1.2607463598251343
280.0,,1.3580819368362427,-0.7938494682312012
290.0,,1.2343697547912598,-0.9660279154777527
300.0,,1.5274927616119385,-0.7544605731964111
310.0,,1.6874281167984009,-0.8548769950866699
320.0,,1.3550336360931396,-0.7335106134414673
330.0,,1.2494995594024658,-0.9177249073982239
340.0,,1.4601123332977295,-0.8063809275627136
350.0,,1.6717889308929443,-0.7897272706031799
360.0,,1.3815926313400269,-0.8853151798248291
370.0,,1.8658380508422852,-0.7087517380714417
380.0,,0.7787980437278748,-0.9025107622146606
390.0,,2.2349941730499268,-0.8181134462356567
400.0,,1.4291751384735107,-0.6677221059799194
410.0,,1.5564746856689453,-1.1391891241073608
420.0,,1.2123868465423584,-0.8986901640892029
430.0,,1.4942518472671509,-0.7417256832122803
440.0,,2.2962591648101807,-0.9285855293273926
450.0,,2.111205816268921,-0.6512616872787476
460.0,,1.921358346939087,-0.6326898336410522
470.0,,2.670175313949585,-0.9235502481460571
480.0,,2.297508955001831,-0.6959966421127319
490.0,,1.734591007232666,-0.8109833598136902
500.0,,0.9028527140617371,-0.9514797925949097
510.0,,1.603736400604248,-0.6310068368911743
520.0,,1.9688400030136108,-0.6922168731689453
530.0,,1.8626315593719482,-0.6336209177970886
540.0,,1.842467188835144,-0.6411434412002563
550.0,,1.856537938117981,-0.6429224014282227
560.0,,1.8848261833190918,-0.5353280305862427
570.0,,1.238373041152954,-0.6756428480148315
580.0,,1.0654188394546509,-0.8149914741516113
590.0,,2.0840249061584473,-0.7617805600166321
600.0,,1.4474438428878784,-0.802061915397644
610.0,,2.702117919921875,-0.7094958424568176
620.0,,1.3894768953323364,-0.666466474533081
630.0,,1.4239249229431152,-0.7105395793914795
640.0,,1.9586148262023926,-0.7710007429122925
650.0,,2.1216719150543213,-0.7024253010749817
660.0,,1.8177913427352905,-0.6728553771972656
670.0,,1.7578495740890503,-0.5434205532073975
680.0,,2.336801290512085,-0.6458255052566528
690.0,,2.502089023590088,-0.6096773743629456
700.0,,1.8179224729537964,-0.5067591667175293
710.0,,0.6438555121421814,-0.8312936425209045
720.0,,1.112065076828003,-0.7862312197685242
730.0,,1.577439546585083,-0.7796436548233032
740.0,,1.4754595756530762,-0.5966862440109253
750.0,,1.4888684749603271,-0.5889220237731934
760.0,,1.3560055494308472,-1.1961625814437866
770.0,,2.7460274696350098,-0.8420418500900269
780.0,,1.164617657661438,-0.8419991731643677
790.0,,0.8593738079071045,-0.8012517690658569
800.0,,1.4323698282241821,-0.7117613554000854
810.0,,1.8631443977355957,-0.636622965335846
820.0,,1.6581416130065918,-0.5999111533164978
830.0,,2.422755241394043,-0.7155106067657471
840.0,,1.4656075239181519,-0.634425938129425
850.0,,2.0618011951446533,-0.5409449934959412
860.0,,1.311277985572815,-0.6858590841293335
870.0,,2.4032235145568848,-0.609216034412384
880.0,,1.8649226427078247,-0.6573439836502075
890.0,,1.682319164276123,-0.6519193053245544
900.0,,2.5224573612213135,-0.6517678499221802
