iteration,wasserstein_distance,generator_loss
0.0,0.4592677354812622,0.21785052120685577
10.0,0.7667676210403442,0.3558499217033386
20.0,0.7696940898895264,0.35689738392829895
30.0,0.7698980569839478,0.356773316860199
40.0,0.7700774669647217,0.3566625118255615
50.0,0.7693392038345337,0.3562803268432617
60.0,0.76876300573349,0.35595703125
70.0,0.7684476375579834,0.3556939363479614
80.0,0.7681517004966736,0.3554650545120239
90.0,0.7667111158370972,0.3549426198005676
100.0,0.7661867141723633,0.35412248969078064
110.0,0.7637364864349365,0.35265347361564636
120.0,0.7604011297225952,0.3505779802799225
130.0,0.7592310905456543,0.3503630459308624
140.0,0.757699728012085,0.3509936034679413
150.0,0.7608697414398193,0.3518695831298828
160.0,0.761448860168457,0.35217416286468506
170.0,0.7626929879188538,0.3528067171573639
180.0,0.7619076371192932,0.35254788398742676
190.0,0.7631184458732605,0.35260337591171265
200.0,0.7629618644714355,0.3530231714248657
210.0,0.7623374462127686,0.35254281759262085
220.0,0.7631634473800659,0.3532770276069641
230.0,0.7623931169509888,0.3527842164039612
240.0,0.7624980211257935,0.3528673052787781
250.0,0.7630341053009033,0.35304197669029236
260.0,0.762750506401062,0.3529614508152008
270.0,0.7625796794891357,0.35221630334854126
280.0,0.7629168629646301,0.352912575006485
290.0,0.7621359825134277,0.3529084324836731
300.0,0.7623835802078247,0.3529961407184601
310.0,0.7627289295196533,0.3531547784805298
320.0,0.7627463936805725,0.35302701592445374
330.0,0.7627124786376953,0.35305023193359375
340.0,0.7616239786148071,0.352247953414917
350.0,0.7606713771820068,0.35186025500297546
360.0,0.7622280120849609,0.35265234112739563
370.0,0.762310802936554,0.352707177400589
380.0,0.7618653774261475,0.3523799777030945
390.0,0.7612051963806152,0.3520641326904297
400.0,0.7619051933288574,0.3524746000766754
410.0,0.7611851692199707,0.3516109585762024
420.0,0.7606427669525146,0.35186517238616943
430.0,0.7610326409339905,0.35208839178085327
440.0,0.7601174116134644,0.3517439365386963
450.0,0.7602627873420715,0.35148006677627563
460.0,0.7594877481460571,0.35133615136146545
470.0,0.7595604658126831,0.35117870569229126
480.0,0.758430004119873,0.3508480489253998
490.0,0.7575197219848633,0.35058560967445374
500.0,0.7588653564453125,0.35112327337265015
510.0,0.7577655911445618,0.35028335452079773
520.0,0.7565425634384155,0.35002633929252625
530.0,0.7562563419342041,0.3495500087738037
540.0,0.7543710470199585,0.34820932149887085
550.0,0.7537106275558472,0.348495751619339
560.0,0.7524657249450684,0.34807077050209045
570.0,0.7486921548843384,0.3460286557674408
580.0,0.7503132820129395,0.3463400602340698
590.0,0.7483124732971191,0.34559208154678345
600.0,0.7452620267868042,0.34403854608535767
610.0,0.7389394044876099,0.34052979946136475
620.0,0.7375882863998413,0.3389551639556885
630.0,0.7364293932914734,0.3393646776676178
640.0,0.7246030569076538,0.3351038694381714
650.0,0.7061243057250977,0.3246653378009796
660.0,0.7104818820953369,0.3250257968902588
670.0,0.7029355764389038,0.3236280679702759
680.0,0.6858566403388977,0.3168894946575165
690.0,0.6642829775810242,0.3081419765949249
700.0,0.6365169286727905,0.28810811042785645
710.0,0.6211771965026855,0.27503111958503723
720.0,0.5873503684997559,0.2710147798061371
730.0,0.5838010907173157,0.25416991114616394
740.0,0.5650537014007568,0.25731801986694336
750.0,0.5661671161651611,0.26063188910484314
760.0,0.5662894248962402,0.252824068069458
770.0,0.53484046459198,0.18980534374713898
780.0,0.5430595874786377,0.24443082511425018
790.0,0.5358418226242065,0.24158361554145813
800.0,0.5336216688156128,0.2278517186641693
810.0,0.5282667875289917,0.2295299470424652
820.0,0.5166484117507935,0.24919912219047546
