iteration,wasserstein_distance,generator_loss
0.0,23.519271850585938,23.100509643554688
10.0,125.8751449584961,115.20099639892578
20.0,123.34478759765625,109.1465835571289
30.0,109.72441864013672,95.7610855102539
40.0,85.1340103149414,72.57429504394531
50.0,56.32715606689453,43.07670593261719
60.0,30.51936149597168,18.720672607421875
70.0,20.64984893798828,8.787099838256836
80.0,8.256662368774414,3.437887191772461
90.0,-1.5567047595977783,-4.503294467926025
100.0,2.8072009086608887,7.217159271240234
110.0,6.665586471557617,12.234789848327637
120.0,2.2144196033477783,2.623443603515625
130.0,-2.055114269256592,-9.792657852172852
140.0,-2.220229148864746,-10.888427734375
150.0,1.8115804195404053,1.580165147781372
160.0,3.3847055435180664,10.515952110290527
170.0,3.7064085006713867,11.20409107208252
180.0,1.4676227569580078,10.271772384643555
190.0,0.8879070281982422,7.155600547790527
200.0,-0.44573402404785156,2.4323065280914307
210.0,3.3412094116210938,2.4237565994262695
220.0,4.23313045501709,2.126344919204712
230.0,1.1336989402770996,-6.184469699859619
240.0,1.1386375427246094,-10.189370155334473
250.0,1.0521116256713867,-9.979750633239746
260.0,2.6982390880584717,0.8303663730621338
270.0,2.718052625656128,3.715007781982422
280.0,2.823775291442871,4.921024322509766
290.0,3.2053046226501465,6.335041046142578
300.0,4.068289756774902,6.658431053161621
310.0,5.105348110198975,4.396631240844727
320.0,3.504915952682495,4.1321120262146
330.0,3.3839313983917236,3.9301652908325195
340.0,3.0202040672302246,3.2630295753479004
350.0,-0.5074957609176636,-0.7070161700248718
360.0,-0.27307844161987305,-7.223069667816162
370.0,1.0510921478271484,-4.053428649902344
380.0,7.1273345947265625,5.238537311553955
390.0,7.1261677742004395,5.38983154296875
400.0,3.0087592601776123,3.785280227661133
410.0,-1.4963645935058594,5.848274230957031
420.0,-0.8581953048706055,5.896645545959473
430.0,0.6522541046142578,5.156941890716553
440.0,6.50523567199707,4.487633228302002
450.0,6.466104507446289,4.186081886291504
460.0,0.25043630599975586,-5.739211559295654
470.0,-0.4758281707763672,-7.149191379547119
480.0,-0.36368322372436523,-6.924781799316406
490.0,0.30126333236694336,-6.015751361846924
500.0,25.707759857177734,18.945964813232422
510.0,6.95725154876709,6.424155235290527
520.0,-3.4214887619018555,11.109286308288574
530.0,-3.3189477920532227,11.692560195922852
540.0,-2.9392776489257812,10.0211820602417
550.0,-2.279714584350586,8.105457305908203
560.0,-1.1060504913330078,6.005302429199219
570.0,-0.388582706451416,4.281010627746582
580.0,1.6744906902313232,1.5239505767822266
