iteration,vae_loss
0.0,225.2834930419922
10.0,141.0590362548828
20.0,68.60487365722656
30.0,60.471702575683594
40.0,57.62453079223633
50.0,58.36434555053711
60.0,55.834861755371094
70.0,56.96477127075195
80.0,55.91712951660156
90.0,59.59461975097656
100.0,58.78913116455078
110.0,56.864253997802734
120.0,58.801944732666016
130.0,57.84901428222656
140.0,57.70107650756836
150.0,54.39323425292969
160.0,58.700130462646484
170.0,57.252159118652344
180.0,55.77492904663086
190.0,54.900848388671875
200.0,54.05081558227539
210.0,53.79108810424805
220.0,54.70897674560547
230.0,54.59650421142578
240.0,53.49354553222656
250.0,52.280250549316406
260.0,54.565643310546875
270.0,57.70310974121094
280.0,54.036643981933594
290.0,51.605133056640625
300.0,57.70517349243164
310.0,52.88468551635742
320.0,53.5319938659668
330.0,53.94829559326172
340.0,52.78127670288086
350.0,52.65993881225586
360.0,54.32429122924805
370.0,53.908905029296875
380.0,53.458984375
390.0,56.098541259765625
400.0,54.963111877441406
410.0,54.52558135986328
420.0,55.791385650634766
430.0,53.68938064575195
440.0,55.187339782714844
450.0,50.131568908691406
460.0,54.15673828125
470.0,53.68562698364258
480.0,54.36826705932617
490.0,53.538875579833984
500.0,52.10935592651367
510.0,55.472068786621094
520.0,52.24003601074219
530.0,52.662635803222656
540.0,51.510597229003906
550.0,50.09419631958008
560.0,54.16016387939453
570.0,53.4250373840332
580.0,54.6085319519043
590.0,49.22580337524414
600.0,51.54874038696289
610.0,50.747920989990234
620.0,52.954505920410156
630.0,50.68023681640625
640.0,49.446231842041016
650.0,51.693973541259766
660.0,52.68641662597656
670.0,49.49458312988281
680.0,52.301998138427734
690.0,49.122047424316406
700.0,47.87053680419922
710.0,51.130455017089844
720.0,48.539363861083984
730.0,50.61708450317383
740.0,49.084110260009766
750.0,51.91746139526367
760.0,48.644893646240234
770.0,48.47978973388672
780.0,49.91655731201172
790.0,45.89968490600586
800.0,50.718509674072266
810.0,50.231380462646484
820.0,50.71091842651367
830.0,48.341461181640625
840.0,49.0709114074707
850.0,47.99344253540039
860.0,50.67074203491211
870.0,51.19395446777344
880.0,49.66301345825195
890.0,47.410797119140625
900.0,49.8873176574707
910.0,47.49331283569336
920.0,47.673789978027344
930.0,48.875370025634766
940.0,48.01993942260742
950.0,46.958621978759766
960.0,48.542633056640625
970.0,43.4786491394043
980.0,47.44511413574219
990.0,46.51087188720703
1000.0,49.79436492919922
1010.0,47.63808822631836
1020.0,47.535736083984375
1030.0,48.847293853759766
1040.0,46.82048034667969
1050.0,48.42886734008789
1060.0,46.56877136230469
1070.0,45.90206527709961
1080.0,44.73001480102539
1090.0,44.83038330078125
1100.0,45.69268798828125
1110.0,47.305721282958984
1120.0,43.86521530151367
1130.0,46.644344329833984
1140.0,45.960350036621094
1150.0,45.70294189453125
1160.0,46.56645965576172
1170.0,43.96586608886719
1180.0,46.49424743652344
1190.0,43.67997741699219
1200.0,43.37766647338867
1210.0,43.52082824707031
1220.0,42.55615234375
1230.0,43.1545295715332
1240.0,44.58972930908203
1250.0,45.19404983520508
1260.0,44.86918640136719
1270.0,41.89434051513672
1280.0,42.218753814697266
1290.0,40.0808219909668
1300.0,42.15373611450195
1310.0,42.73150634765625
1320.0,41.03193283081055
1330.0,42.091590881347656
1340.0,42.2165641784668
1350.0,41.57060241699219
1360.0,44.0066032409668
1370.0,42.619850158691406
1380.0,43.80373764038086
1390.0,41.561363220214844
1400.0,40.819618225097656
1410.0,40.09075164794922
1420.0,40.69999694824219
1430.0,40.77116012573242
1440.0,40.22442626953125
1450.0,41.1929931640625
1460.0,40.41183090209961
1470.0,41.226898193359375
1480.0,38.511165618896484
1490.0,43.56229782104492
1500.0,38.59099197387695
1510.0,40.0263671875
1520.0,39.38032913208008
1530.0,40.072139739990234
1540.0,38.95602798461914
1550.0,38.91497039794922
1560.0,39.61504364013672
1570.0,39.49646759033203
1580.0,40.2091064453125
1590.0,38.95692443847656
1600.0,37.82863235473633
1610.0,36.41929626464844
1620.0,40.32307815551758
1630.0,38.32404708862305
1640.0,37.70564651489258
1650.0,39.38512420654297
1660.0,38.9416618347168
1670.0,36.84400177001953
1680.0,37.011016845703125
1690.0,36.170867919921875
1700.0,36.77356719970703
1710.0,38.23389434814453
1720.0,36.77756881713867
1730.0,39.05631637573242
1740.0,36.78458786010742
1750.0,38.03898620605469
1760.0,36.39638900756836
1770.0,36.163455963134766
1780.0,36.475257873535156
1790.0,38.325965881347656
1800.0,39.77599334716797
1810.0,37.676902770996094
1820.0,37.755611419677734
1830.0,35.08613586425781
1840.0,35.43879318237305
1850.0,36.506187438964844
1860.0,37.80823516845703
1870.0,40.251773834228516
1880.0,37.34039306640625
1890.0,35.50163650512695
1900.0,35.816307067871094
1910.0,36.932003021240234
1920.0,37.55634689331055
1930.0,37.75803756713867
1940.0,37.77203369140625
1950.0,36.30533218383789
1960.0,34.813011169433594
1970.0,38.039283752441406
1980.0,37.36383819580078
1990.0,35.55657196044922
2000.0,35.844120025634766
2010.0,35.993370056152344
2020.0,34.46525573730469
2030.0,35.047847747802734
2040.0,37.667396545410156
2050.0,35.22960662841797
2060.0,36.79613494873047
2070.0,37.52008819580078
2080.0,35.40373229980469
2090.0,36.1240234375
2100.0,36.762638092041016
2110.0,35.27091979980469
2120.0,36.368370056152344
2130.0,34.21137237548828
2140.0,36.36269760131836
2150.0,37.94847106933594
2160.0,35.764278411865234
2170.0,37.60254669189453
2180.0,35.853675842285156
2190.0,34.95209884643555
2200.0,37.09302520751953
2210.0,35.186920166015625
2220.0,38.07759094238281
2230.0,34.90896224975586
2240.0,35.884552001953125
2250.0,37.05634307861328
2260.0,34.261199951171875
2270.0,36.92101287841797
2280.0,35.38982391357422
2290.0,35.54185485839844
2300.0,34.378475189208984
2310.0,35.795711517333984
2320.0,33.08857345581055
2330.0,35.60405731201172
2340.0,36.63108825683594
2350.0,36.7958869934082
2360.0,33.002845764160156
2370.0,35.70748519897461
2380.0,36.52278518676758
2390.0,34.943111419677734
2400.0,34.80353927612305
2410.0,36.25677490234375
2420.0,34.13209915161133
2430.0,34.471580505371094
2440.0,36.425506591796875
2450.0,33.08711242675781
2460.0,35.88162612915039
2470.0,33.44889831542969
2480.0,33.62226867675781
2490.0,34.116111755371094
2500.0,36.09662628173828
