iteration,vae_loss
0.0,236.6311492919922
10.0,187.08505249023438
20.0,154.88002014160156
30.0,129.59500122070312
40.0,110.20597076416016
50.0,93.93375396728516
60.0,84.22865295410156
70.0,76.88490295410156
80.0,72.15419006347656
90.0,67.18730163574219
100.0,65.81654357910156
110.0,62.05807113647461
120.0,57.335872650146484
130.0,56.35088348388672
140.0,55.29008483886719
150.0,55.56272506713867
160.0,53.01532745361328
170.0,52.49290084838867
180.0,50.8541374206543
190.0,50.89862060546875
200.0,48.93735122680664
210.0,48.02272415161133
220.0,49.447120666503906
230.0,48.859310150146484
240.0,48.3621826171875
250.0,48.81174850463867
260.0,47.3243522644043
270.0,45.792999267578125
280.0,47.301692962646484
290.0,46.08208084106445
300.0,46.80195617675781
310.0,44.7921028137207
320.0,43.69996643066406
330.0,45.893898010253906
340.0,46.67723846435547
350.0,43.510658264160156
360.0,46.01318359375
370.0,45.05294418334961
380.0,44.75619888305664
390.0,43.65324401855469
400.0,43.969581604003906
410.0,43.28178787231445
420.0,42.04037094116211
430.0,43.370208740234375
440.0,41.87179183959961
450.0,43.09638214111328
460.0,42.897743225097656
470.0,40.79952621459961
480.0,42.99790573120117
490.0,40.484561920166016
500.0,41.292381286621094
510.0,42.717403411865234
520.0,39.751285552978516
530.0,40.80695724487305
540.0,39.76829147338867
550.0,38.80863571166992
560.0,39.51842498779297
570.0,39.4808464050293
580.0,36.27391815185547
590.0,36.30375671386719
600.0,36.914939880371094
610.0,39.44483947753906
620.0,38.1840705871582
630.0,35.168434143066406
640.0,36.49175262451172
650.0,35.40796661376953
660.0,34.609989166259766
670.0,34.62675857543945
680.0,33.560096740722656
690.0,32.5101318359375
700.0,32.74635314941406
710.0,33.61837387084961
720.0,33.619503021240234
730.0,32.75027084350586
740.0,33.30283737182617
750.0,32.64645004272461
760.0,30.40229606628418
770.0,33.15267562866211
780.0,31.822134017944336
790.0,31.711772918701172
800.0,32.83218765258789
810.0,31.470876693725586
820.0,31.949657440185547
830.0,30.648117065429688
840.0,34.25590515136719
850.0,31.223129272460938
860.0,32.76469421386719
870.0,31.12101936340332
880.0,30.26854133605957
890.0,30.91607666015625
900.0,31.533496856689453
910.0,30.40578269958496
920.0,31.151927947998047
930.0,30.673803329467773
940.0,29.908390045166016
950.0,30.736217498779297
960.0,29.941871643066406
970.0,29.982046127319336
980.0,31.11140251159668
990.0,31.776199340820312
1000.0,35.25638198852539
1010.0,29.962255477905273
1020.0,28.90253257751465
1030.0,31.767229080200195
1040.0,27.99219512939453
1050.0,31.610021591186523
1060.0,29.204246520996094
1070.0,29.296571731567383
1080.0,31.110647201538086
1090.0,30.028907775878906
1100.0,30.566669464111328
1110.0,30.101503372192383
1120.0,29.997737884521484
1130.0,30.733779907226562
1140.0,31.41788673400879
1150.0,29.83106803894043
1160.0,30.50570297241211
1170.0,29.874547958374023
1180.0,29.395299911499023
1190.0,31.3660945892334
1200.0,29.03635025024414
1210.0,29.66259002685547
1220.0,29.260957717895508
1230.0,30.077239990234375
1240.0,30.065202713012695
1250.0,28.844894409179688
1260.0,29.440805435180664
1270.0,28.83163833618164
1280.0,29.729785919189453
1290.0,30.16781234741211
1300.0,29.26080894470215
1310.0,28.089303970336914
1320.0,30.108097076416016
1330.0,28.679567337036133
1340.0,27.38102149963379
1350.0,28.40770721435547
1360.0,29.810617446899414
1370.0,31.547853469848633
1380.0,27.787654876708984
1390.0,28.337188720703125
1400.0,28.831924438476562
1410.0,27.618419647216797
1420.0,28.172237396240234
1430.0,28.774242401123047
1440.0,28.151668548583984
1450.0,29.782257080078125
1460.0,28.86115837097168
1470.0,28.38670539855957
1480.0,27.944271087646484
1490.0,30.73461151123047
1500.0,29.095346450805664
1510.0,29.47224235534668
1520.0,30.058774948120117
1530.0,28.01527214050293
1540.0,27.22209358215332
1550.0,28.782133102416992
1560.0,28.240589141845703
1570.0,28.908470153808594
1580.0,29.11113739013672
1590.0,28.62018394470215
1600.0,28.8753662109375
1610.0,27.17837905883789
1620.0,28.12527847290039
1630.0,28.73971939086914
1640.0,28.70444679260254
1650.0,28.252445220947266
1660.0,27.78057289123535
1670.0,27.85619354248047
1680.0,28.0466365814209
1690.0,28.0303897857666
1700.0,27.385433197021484
1710.0,28.565513610839844
1720.0,28.073776245117188
1730.0,29.97662925720215
1740.0,30.47229766845703
1750.0,27.689788818359375
1760.0,27.47493553161621
1770.0,29.46319580078125
1780.0,28.091720581054688
1790.0,28.368711471557617
1800.0,28.520675659179688
1810.0,28.34514617919922
1820.0,29.462953567504883
1830.0,28.15215492248535
1840.0,28.030820846557617
1850.0,29.658546447753906
1860.0,27.655075073242188
1870.0,27.819246292114258
1880.0,28.627559661865234
1890.0,28.127103805541992
1900.0,27.86008071899414
1910.0,26.32110023498535
1920.0,27.019359588623047
1930.0,28.862567901611328
1940.0,28.820053100585938
1950.0,27.676429748535156
1960.0,28.109743118286133
