iteration,wasserstein_distance,generator_loss
0.0,0.4394708573818207,0.22277013957500458
10.0,0.7602696418762207,0.3438575863838196
20.0,0.761891782283783,0.34488657116889954
30.0,0.7618263363838196,0.34444335103034973
40.0,0.760761022567749,0.34378522634506226
50.0,0.7589490413665771,0.34274038672447205
60.0,0.7559596300125122,0.341892808675766
70.0,0.7565621733665466,0.34230563044548035
80.0,0.7576084136962891,0.3422553241252899
90.0,0.7550143003463745,0.3413776159286499
100.0,0.7551731467247009,0.34062689542770386
110.0,0.7520534992218018,0.3397265374660492
120.0,0.7481973767280579,0.3378576636314392
130.0,0.7472354173660278,0.33691346645355225
140.0,0.7413970232009888,0.335183709859848
150.0,0.7444327473640442,0.3356435000896454
160.0,0.7410300970077515,0.331556499004364
170.0,0.7365068197250366,0.33173611760139465
180.0,0.7381428480148315,0.33215856552124023
190.0,0.7382089495658875,0.3329432010650635
200.0,0.7385154962539673,0.3312697410583496
210.0,0.7399197816848755,0.3326927423477173
220.0,0.7344217896461487,0.33222541213035583
230.0,0.7381675839424133,0.33330029249191284
240.0,0.7375221252441406,0.3321259915828705
250.0,0.7323155403137207,0.32906678318977356
260.0,0.7271677255630493,0.33036357164382935
270.0,0.722558319568634,0.32329997420310974
280.0,0.7055721879005432,0.32071423530578613
290.0,0.7027263045310974,0.31662997603416443
300.0,0.6834090948104858,0.2958589196205139
310.0,0.6495800018310547,0.3074045479297638
320.0,0.6648144721984863,0.2977195084095001
330.0,0.6589429378509521,0.30338722467422485
340.0,0.6762587428092957,0.3052273392677307
350.0,0.6739619970321655,0.3014455735683441
360.0,0.5659763813018799,0.2827484607696533
370.0,0.5712865591049194,0.24405138194561005
380.0,0.5920271277427673,0.2710936367511749
390.0,0.4886307716369629,0.2637782394886017
400.0,0.5498678088188171,0.2625345289707184
410.0,0.5034959316253662,0.23145171999931335
420.0,0.4279139041900635,0.19603554904460907
430.0,0.45022353529930115,0.22130118310451508
440.0,0.4770725667476654,0.22108975052833557
450.0,0.442635178565979,0.22740556299686432
460.0,0.45142602920532227,0.2131495624780655
470.0,0.5009421110153198,0.23456238210201263
480.0,0.462044894695282,0.19742774963378906
490.0,0.49906811118125916,0.21509620547294617
500.0,0.5608536005020142,0.25100135803222656
510.0,0.49939945340156555,0.22838430106639862
520.0,0.4749024510383606,0.18429578840732574
530.0,0.5092985033988953,0.2221246063709259
540.0,0.48952817916870117,0.2274084836244583
550.0,0.4899798631668091,0.22909840941429138
560.0,0.501816987991333,0.22096288204193115
570.0,0.4800717830657959,0.20587925612926483
580.0,0.46635258197784424,0.20710895955562592
590.0,0.49100255966186523,0.2113402783870697
600.0,0.5013107061386108,0.22212368249893188
610.0,0.46999096870422363,0.22447969019412994
620.0,0.497747004032135,0.22450420260429382
630.0,0.46699005365371704,0.2103961706161499
640.0,0.5026965141296387,0.20935268700122833
650.0,0.47766831517219543,0.1853695660829544
660.0,0.5067552328109741,0.2138192057609558
670.0,0.4940185844898224,0.22325687110424042
680.0,0.5117743015289307,0.2230006754398346
690.0,0.48716652393341064,0.23015940189361572
700.0,0.5163859128952026,0.23346993327140808
710.0,0.5059000253677368,0.228659525513649
720.0,0.4848695397377014,0.2005762755870819
730.0,0.47285401821136475,0.17680923640727997
740.0,0.4711790680885315,0.1979529708623886
750.0,0.4722593426704407,0.2289862185716629
760.0,0.5089179277420044,0.24034106731414795
770.0,0.45670774579048157,0.22849130630493164
780.0,0.48309773206710815,0.19792157411575317
790.0,0.47931337356567383,0.21961398422718048
800.0,0.48499029874801636,0.20275408029556274
810.0,0.4927251935005188,0.22208398580551147
820.0,0.48661571741104126,0.19174399971961975
830.0,0.4979895353317261,0.22167636454105377
840.0,0.4790554642677307,0.22023245692253113
850.0,0.47166210412979126,0.21949633955955505
860.0,0.48860180377960205,0.21836695075035095
870.0,0.4648117423057556,0.1983223557472229
880.0,0.4684898555278778,0.21746797859668732
890.0,0.46426689624786377,0.22200606763362885
900.0,0.48928195238113403,0.22879579663276672
910.0,0.45836514234542847,0.18382681906223297
920.0,0.450618714094162,0.17167946696281433
930.0,0.46214795112609863,0.20516149699687958
940.0,0.46008938550949097,0.19972743093967438
950.0,0.4225206971168518,0.21891199052333832
960.0,0.43720707297325134,0.2092360109090805
970.0,0.44567760825157166,0.21311010420322418
980.0,0.40835410356521606,0.13742771744728088
990.0,0.45794859528541565,0.20458871126174927
1000.0,0.5360113978385925,0.244221493601799
1010.0,0.433127224445343,0.221064493060112
1020.0,0.4452197551727295,0.21131771802902222
1030.0,0.4139848053455353,0.20285376906394958
1040.0,0.41364797949790955,0.14693929255008698
1050.0,0.39711976051330566,0.1828305870294571
1060.0,0.4395790696144104,0.17610764503479004
1070.0,0.37626010179519653,0.13939711451530457
1080.0,0.3745992183685303,0.18255950510501862
1090.0,0.39677345752716064,0.15697599947452545
1100.0,0.37604206800460815,0.15467502176761627
1110.0,0.3369675874710083,0.09951939433813095
1120.0,0.374414324760437,0.1885729879140854
1130.0,0.4043821096420288,0.1668829470872879
1140.0,0.34220585227012634,0.11584323644638062
1150.0,0.39318668842315674,0.1660366654396057
1160.0,0.3273833394050598,0.08291825652122498
1170.0,0.37799131870269775,0.17948852479457855
1180.0,0.37411224842071533,0.15130221843719482
1190.0,0.3863348066806793,0.17898371815681458
1200.0,0.34614887833595276,0.16133134067058563
1210.0,0.3525492548942566,0.13320325314998627
1220.0,0.31444746255874634,0.123416006565094
1230.0,0.36891770362854004,0.16703380644321442
1240.0,0.3748589754104614,0.1715441197156906
1250.0,0.32481104135513306,0.1439673900604248
1260.0,0.3330506980419159,0.14654326438903809
1270.0,0.327769935131073,0.12409663200378418
1280.0,0.30708906054496765,0.11647268384695053
1290.0,0.3393576145172119,0.15292756259441376
1300.0,0.32782888412475586,0.17127728462219238
1310.0,0.297710120677948,0.15896186232566833
1320.0,0.3771587014198303,0.17667172849178314
1330.0,0.3629305362701416,0.1803409606218338
1340.0,0.3054599165916443,0.09889032691717148
1350.0,0.3486994504928589,0.14911054074764252
1360.0,0.3408844470977783,0.1700156033039093
1370.0,0.3303305208683014,0.15444880723953247
1380.0,0.32869434356689453,0.1372288465499878
1390.0,0.29313924908638,0.14354509115219116
1400.0,0.3273797035217285,0.15378402173519135
1410.0,0.31210505962371826,0.1474088430404663
1420.0,0.3118704557418823,0.14265137910842896
1430.0,0.3392992615699768,0.14769715070724487
1440.0,0.3131808936595917,0.12031824141740799
1450.0,0.286831259727478,0.12698034942150116
1460.0,0.3327863812446594,0.15852980315685272
1470.0,0.29538384079933167,0.13401129841804504
1480.0,0.3007139563560486,0.1456027328968048
1490.0,0.3218097686767578,0.11536620557308197
1500.0,0.48891371488571167,0.22608767449855804
1510.0,0.24988044798374176,0.11356296390295029
